379^769	114.08068	30.64703	-11.53	57
379^781	114.08068	30.65783	-7.75	12
380^714	114.08172	30.59753	-7.14	47
380^729	114.08172	30.61103	-5.32	718
380^741	114.08172	30.62183	-12.06	36
380^756	114.08172	30.63533	-14.30	5
380^783	114.08172	30.65963	-9.25	4
381^692	114.08276	30.57773	-10.08	33
381^704	114.08276	30.58853	-11.88	16
381^719	114.08276	30.60203	-6.61	107
381^731	114.08276	30.61283	-7.24	132
381^746	114.08276	30.62633	-11.55	33
381^773	114.08276	30.65063	-12.61	27
382^697	114.08380	30.58223	-9.68	31
382^709	114.08380	30.59303	-3.88	114
382^721	114.08380	30.60383	-6.00	211
382^736	114.08380	30.61733	-5.86	192
382^763	114.08380	30.64163	-7.24	725
382^778	114.08380	30.65513	-10.19	13
383^711	114.08484	30.59483	-3.74	85
383^726	114.08484	30.60833	-6.62	666
383^753	114.08484	30.63263	-4.72	25
383^768	114.08484	30.64613	-9.74	40
383^780	114.08484	30.65693	-10.04	12
384^701	114.08588	30.58583	-10.32	25
384^716	114.08588	30.59933	-5.64	94
384^743	114.08588	30.62363	-7.36	61
384^758	114.08588	30.63713	-5.59	195
384^770	114.08588	30.64793	-9.62	37
384^785	114.08588	30.66143	-7.82	17
385^694	114.08692	30.57953	-9.04	50
385^706	114.08692	30.59033	-10.85	27
385^733	114.08692	30.61463	-10.04	247
385^748	114.08692	30.62813	-6.90	68
385^760	114.08692	30.63893	-5.46	504
385^775	114.08692	30.65243	-9.46	27
386^699	114.08796	30.58403	-10.47	58
386^723	114.08796	30.60563	-8.76	134
386^738	114.08796	30.61913	-7.16	159
386^750	114.08796	30.62993	-4.82	163
386^765	114.08796	30.64343	-8.62	93
387^689	114.08900	30.57503	-10.66	16
387^713	114.08900	30.59663	-7.78	39
387^728	114.08900	30.61013	-6.16	2648
387^740	114.08900	30.62093	-6.83	143
387^755	114.08900	30.63443	-6.61	72
387^782	114.08900	30.65873	-14.56	9
388^691	114.09004	30.57683	-10.05	21
388^703	114.09004	30.58763	-10.66	70
388^718	114.09004	30.60113	-6.58	68
388^730	114.09004	30.61193	-6.35	735
388^745	114.09004	30.62543	-7.96	148
388^772	114.09004	30.64973	-11.12	13
389^696	114.09108	30.58133	-9.82	103
389^708	114.09108	30.59213	-10.55	31
389^720	114.09108	30.60293	-9.64	80
389^735	114.09108	30.61643	-10.47	236
389^762	114.09108	30.64073	-7.18	576
389^777	114.09108	30.65423	-10.26	42
390^698	114.09212	30.58313	-9.82	128
390^722	114.09212	30.60473	-9.32	68
390^737	114.09212	30.61823	-10.52	113
390^764	114.09212	30.64253	-8.72	81
390^779	114.09212	30.65603	-12.15	40
391^712	114.09316	30.59573	-7.94	32
391^727	114.09316	30.60923	-6.49	2049
391^754	114.09316	30.63353	-8.67	39
391^769	114.09316	30.64703	-6.76	33
391^781	114.09316	30.65783	-13.80	40
392^690	114.09420	30.57593	-10.06	24
392^702	114.09420	30.58673	-6.54	381
392^717	114.09420	30.60023	-6.83	78
392^744	114.09420	30.62453	-6.68	2244
392^759	114.09420	30.63803	-7.09	752
392^771	114.09420	30.64883	-5.80	30
393^695	114.09524	30.58043	-10.78	37
393^707	114.09524	30.59123	-8.34	99
393^734	114.09524	30.61553	-7.12	776
393^749	114.09524	30.62903	-10.62	144
393^761	114.09524	30.63983	-8.66	157
393^776	114.09524	30.65333	-10.54	12
394^724	114.09628	30.60653	-7.12	357
394^739	114.09628	30.62003	-6.33	3425
394^751	114.09628	30.63083	-6.05	80
394^766	114.09628	30.64433	-10.38	25
395^714	114.09732	30.59753	-10.50	22
395^729	114.09732	30.61103	-8.54	526
395^741	114.09732	30.62183	-5.85	30213
395^756	114.09732	30.63533	-6.57	733
395^783	114.09732	30.65963	-7.00	9
396^692	114.09836	30.57773	-10.35	50
396^704	114.09836	30.58853	-6.72	377
396^719	114.09836	30.60203	-7.36	174
396^731	114.09836	30.61283	-6.65	1272
396^746	114.09836	30.62633	-6.45	2645
396^773	114.09836	30.65063	-10.13	12
397^697	114.09940	30.58223	-8.71	87
397^709	114.09940	30.59303	-8.66	52
397^721	114.09940	30.60383	-5.75	869
397^736	114.09940	30.61733	-6.40	1839
397^763	114.09940	30.64163	-9.82	50
397^778	114.09940	30.65513	-15.17	3
398^711	114.10044	30.59483	-10.57	22
398^726	114.10044	30.60833	-5.24	3708
398^753	114.10044	30.63263	-7.23	804
398^768	114.10044	30.64613	-11.44	17
399^701	114.10148	30.58583	-8.84	188
399^716	114.10148	30.59933	-8.77	58
399^743	114.10148	30.62363	-6.45	4239
399^758	114.10148	30.63713	-10.34	49
399^770	114.10148	30.64793	-11.07	14
399^785	114.10148	30.66143	-13.00	3
400^700	114.10252	30.58493	-8.08	65
400^715	114.10252	30.59843	-8.40	72
400^742	114.10252	30.62273	-7.54	1926
400^757	114.10252	30.63623	-6.42	81
400^784	114.10252	30.66053	-12.81	8
401^693	114.10356	30.57863	-7.55	100
401^705	114.10356	30.58943	-10.08	53
401^732	114.10356	30.61373	-5.45	3376
401^747	114.10356	30.62723	-8.24	707
401^774	114.10356	30.65153	-12.50	1
402^698	114.10460	30.58313	-10.52	61
402^722	114.10460	30.60473	-7.30	420
402^737	114.10460	30.61823	-6.42	1237
402^764	114.10460	30.64253	-10.67	18
402^779	114.10460	30.65603	-5.38	32
403^712	114.10564	30.59573	-8.98	31
403^727	114.10564	30.60923	-6.10	1360
403^754	114.10564	30.63353	-8.86	59
403^769	114.10564	30.64703	-9.59	32
404^690	114.10668	30.57593	-8.54	46
404^702	114.10668	30.58673	-9.69	24
404^717	114.10668	30.60023	-11.03	43
404^744	114.10668	30.62453	-7.14	1649
404^759	114.10668	30.63803	-9.34	53
404^771	114.10668	30.64883	-7.73	30
405^695	114.10772	30.58043	-7.16	55
405^707	114.10772	30.59123	-9.43	15
405^734	114.10772	30.61553	-6.30	1192
405^749	114.10772	30.62903	-6.67	1960
405^761	114.10772	30.63983	-10.62	39
405^776	114.10772	30.65333	-9.04	24
406^724	114.10876	30.60653	-5.90	1586
406^739	114.10876	30.62003	-7.75	948
406^751	114.10876	30.63083	-8.36	217
406^766	114.10876	30.64433	-10.75	22
407^714	114.10980	30.59753	-10.80	61
407^729	114.10980	30.61103	-6.70	746
407^741	114.10980	30.62183	-8.15	658
407^756	114.10980	30.63533	-8.98	74
407^783	114.10980	30.65963	-11.75	4
408^692	114.11084	30.57773	-11.05	49
408^704	114.11084	30.58853	-9.62	45
408^719	114.11084	30.60203	-8.36	127
408^731	114.11084	30.61283	-7.00	652
408^746	114.11084	30.62633	-6.99	1432
408^773	114.11084	30.65063	-11.44	9
409^697	114.11188	30.58223	-9.31	31
409^709	114.11188	30.59303	-11.27	72
409^721	114.11188	30.60383	-7.33	229
409^736	114.11188	30.61733	-5.59	32935
409^763	114.11188	30.64163	-10.82	28
409^778	114.11188	30.65513	-10.95	10
410^699	114.11292	30.58403	-11.85	17
410^723	114.11292	30.60563	-8.14	209
410^738	114.11292	30.61913	-5.83	3162
410^750	114.11292	30.62993	-9.13	140
410^765	114.11292	30.64343	-7.28	41
411^689	114.11396	30.57503	-7.97	67
411^713	114.11396	30.59663	-8.70	94
411^728	114.11396	30.61013	-8.04	512
411^740	114.11396	30.62093	-6.20	3086
411^755	114.11396	30.63443	-11.31	32
411^782	114.11396	30.65873	-6.23	32
412^691	114.11500	30.57683	-8.48	57
412^703	114.11500	30.58763	-6.62	73
412^718	114.11500	30.60113	-8.56	275
412^730	114.11500	30.61193	-7.79	558
412^745	114.11500	30.62543	-8.31	684
412^772	114.11500	30.64973	-10.13	20
413^696	114.11604	30.58133	-9.94	42
413^708	114.11604	30.59213	-8.31	74
413^720	114.11604	30.60293	-8.69	220
413^735	114.11604	30.61643	-8.41	636
413^762	114.11604	30.64073	-10.83	24
413^777	114.11604	30.65423	-8.27	42
414^710	114.11708	30.59393	-8.56	219
414^725	114.11708	30.60743	-7.04	1037
414^752	114.11708	30.63173	-9.29	177
414^767	114.11708	30.64523	-7.34	50
415^700	114.11812	30.58493	-11.91	16
415^715	114.11812	30.59843	-6.00	2855
415^742	114.11812	30.62273	-7.14	1168
415^757	114.11812	30.63623	-6.92	173
415^784	114.11812	30.66053	-8.44	40
416^693	114.11916	30.57863	-7.90	77
416^705	114.11916	30.58943	-9.19	89
416^732	114.11916	30.61373	-7.20	1896
416^747	114.11916	30.62723	-6.22	15618
416^774	114.11916	30.65153	-9.13	39
417^698	114.12020	30.58313	-11.69	34
417^722	114.12020	30.60473	-7.22	1110
417^737	114.12020	30.61823	-7.88	981
417^764	114.12020	30.64253	-7.63	83
417^779	114.12020	30.65603	-7.00	13
418^712	114.12124	30.59573	-7.39	1903
418^727	114.12124	30.60923	-6.59	5722
418^754	114.12124	30.63353	-8.03	374
418^769	114.12124	30.64703	-10.12	55
418^781	114.12124	30.65783	-10.58	12
419^690	114.12228	30.57593	-7.98	110
419^702	114.12228	30.58673	-10.29	49
419^717	114.12228	30.60023	-5.93	3293
419^744	114.12228	30.62453	-7.75	7820
419^759	114.12228	30.63803	-6.73	353
419^771	114.12228	30.64883	-9.90	62
420^692	114.12332	30.57773	-7.80	123
420^704	114.12332	30.58853	-9.17	86
420^719	114.12332	30.60203	-8.47	805
420^731	114.12332	30.61283	-5.90	17198
420^746	114.12332	30.62633	-7.08	10653
420^773	114.12332	30.65063	-10.76	23
421^697	114.12436	30.58223	-10.73	42
421^709	114.12436	30.59303	-10.54	112
421^721	114.12436	30.60383	-7.26	852
421^736	114.12436	30.61733	-7.05	3364
421^763	114.12436	30.64163	-4.33	743
421^778	114.12436	30.65513	-9.94	41
422^711	114.12540	30.59483	-8.35	242
422^726	114.12540	30.60833	-5.88	11798
422^753	114.12540	30.63263	-7.30	1393
422^768	114.12540	30.64613	-9.78	97
422^780	114.12540	30.65693	-9.70	65
423^701	114.12644	30.58583	-10.11	57
423^716	114.12644	30.59933	-8.77	233
423^743	114.12644	30.62363	-8.34	3876
423^758	114.12644	30.63713	-7.30	1636
423^770	114.12644	30.64793	-8.75	106
423^785	114.12644	30.66143	-9.96	136
424^694	114.12748	30.57953	-10.88	47
424^706	114.12748	30.59033	-10.83	77
424^733	114.12748	30.61463	-6.44	8795
424^748	114.12748	30.62813	-4.85	2975
424^760	114.12748	30.63893	-5.61	1082
424^775	114.12748	30.65243	-9.22	103
425^699	114.12852	30.58403	-9.73	69
425^723	114.12852	30.60563	-7.31	1105
425^738	114.12852	30.61913	-8.04	1934
425^750	114.12852	30.62993	-4.53	5291
425^765	114.12852	30.64343	-8.97	200
426^689	114.12956	30.57503	-9.30	82
426^713	114.12956	30.59663	-9.55	86
426^728	114.12956	30.61013	-5.87	5435
426^740	114.12956	30.62093	-7.04	24517
426^755	114.12956	30.63443	-5.98	24668
426^782	114.12956	30.65873	-7.24	897
427^691	114.13060	30.57683	-11.11	86
427^703	114.13060	30.58763	-10.31	101
427^718	114.13060	30.60113	-8.67	222
427^730	114.13060	30.61193	-6.66	5391
427^745	114.13060	30.62543	-8.40	2143
427^772	114.13060	30.64973	-9.27	184
428^696	114.13164	30.58133	-10.32	91
428^708	114.13164	30.59213	-10.86	32
428^720	114.13164	30.60293	-7.51	902
428^735	114.13164	30.61643	-5.63	53852
428^762	114.13164	30.64073	-8.07	736
428^777	114.13164	30.65423	-7.47	916
429^710	114.13268	30.59393	-11.40	36
429^725	114.13268	30.60743	-5.34	11414
429^752	114.13268	30.63173	-6.55	5379
429^767	114.13268	30.64523	-6.05	3358
430^714	114.13372	30.59753	-8.09	279
430^729	114.13372	30.61103	-7.80	1482
430^741	114.13372	30.62183	-4.63	4627
430^756	114.13372	30.63533	-6.44	6033
430^783	114.13372	30.65963	-5.91	1845
431^692	114.13476	30.57773	-9.78	90
431^704	114.13476	30.58853	-10.73	92
431^719	114.13476	30.60203	-7.94	502
431^731	114.13476	30.61283	-7.99	2202
431^746	114.13476	30.62633	-6.50	21122
431^773	114.13476	30.65063	-8.18	256
432^697	114.13580	30.58223	-10.54	93
432^709	114.13580	30.59303	-10.71	73
432^721	114.13580	30.60383	-7.54	930
432^736	114.13580	30.61733	-7.94	2539
432^763	114.13580	30.64163	-5.84	3874
432^778	114.13580	30.65513	-6.76	1558
433^711	114.13684	30.59483	-7.56	251
433^726	114.13684	30.60833	-8.44	503
433^753	114.13684	30.63263	-6.30	12516
433^768	114.13684	30.64613	-5.43	4264
433^780	114.13684	30.65693	-6.53	1575
434^701	114.13788	30.58583	-10.36	126
434^716	114.13788	30.59933	-5.90	5561
434^743	114.13788	30.62363	-5.51	4255
434^758	114.13788	30.63713	-6.66	2213
434^770	114.13788	30.64793	-6.60	1870
434^785	114.13788	30.66143	-7.98	449
435^694	114.13892	30.57953	-9.37	368
435^706	114.13892	30.59033	-10.84	66
435^733	114.13892	30.61463	-5.96	14638
435^748	114.13892	30.62813	-6.53	7124
435^760	114.13892	30.63893	-7.46	1198
435^775	114.13892	30.65243	-6.96	1877
436^699	114.13996	30.58403	-8.75	426
436^723	114.13996	30.60563	-8.46	401
436^738	114.13996	30.61913	-8.11	2256
436^750	114.13996	30.62993	-8.07	1506
436^765	114.13996	30.64343	-6.16	3110
437^689	114.14100	30.57503	-9.38	268
437^713	114.14100	30.59663	-6.50	2329
437^728	114.14100	30.61013	-7.41	867
437^740	114.14100	30.62093	-8.15	1549
437^755	114.14100	30.63443	-6.80	2655
437^782	114.14100	30.65873	-7.82	299
438^691	114.14204	30.57683	-8.26	355
438^703	114.14204	30.58763	-9.12	155
438^718	114.14204	30.60113	-6.42	5616
438^730	114.14204	30.61193	-6.96	3540
438^745	114.14204	30.62543	-6.25	19590
438^772	114.14204	30.64973	-5.68	7223
439^696	114.14308	30.58133	-6.41	9670
439^708	114.14308	30.59213	-10.26	86
439^720	114.14308	30.60293	-7.07	567
439^735	114.14308	30.61643	-5.64	9557
439^762	114.14308	30.64073	-7.40	1399
439^777	114.14308	30.65423	-8.30	216
440^698	114.14412	30.58313	-5.89	11772
440^722	114.14412	30.60473	-7.55	407
440^737	114.14412	30.61823	-6.32	15106
440^764	114.14412	30.64253	-7.18	1073
440^779	114.14412	30.65603	-9.18	114
441^712	114.14516	30.59573	-8.92	176
441^727	114.14516	30.60923	-7.53	906
441^754	114.14516	30.63353	-6.37	5447
441^769	114.14516	30.64703	-6.98	1759
441^781	114.14516	30.65783	-8.94	103
442^690	114.14620	30.57593	-8.24	528
442^702	114.14620	30.58673	-8.32	395
442^717	114.14620	30.60023	-7.77	400
442^744	114.14620	30.62453	-6.52	4241
442^759	114.14620	30.63803	-6.81	3054
442^771	114.14620	30.64883	-7.25	569
443^695	114.14724	30.58043	-6.63	6009
443^707	114.14724	30.59123	-8.00	115
443^734	114.14724	30.61553	-5.89	11411
443^749	114.14724	30.62903	-6.98	2494
443^761	114.14724	30.63983	-7.20	1603
443^776	114.14724	30.65333	-7.84	240
444^724	114.14828	30.60653	-7.84	326
444^739	114.14828	30.62003	-7.29	3490
444^751	114.14828	30.63083	-6.71	3236
444^766	114.14828	30.64433	-4.91	5601
445^714	114.14932	30.59753	-9.65	325
445^729	114.14932	30.61103	-6.46	6146
445^741	114.14932	30.62183	-8.27	1018
445^756	114.14932	30.63533	-6.70	3233
445^783	114.14932	30.65963	-8.45	106
446^692	114.15036	30.57773	-7.86	866
446^704	114.15036	30.58853	-7.90	303
446^719	114.15036	30.60203	-5.98	365
446^731	114.15036	30.61283	-6.50	14156
446^746	114.15036	30.62633	-9.30	508
446^773	114.15036	30.65063	-6.50	1594
447^697	114.15140	30.58223	-8.39	615
447^709	114.15140	30.59303	-8.69	978
447^721	114.15140	30.60383	-7.78	179
447^736	114.15140	30.61733	-7.75	1430
447^763	114.15140	30.64163	-5.79	12743
447^778	114.15140	30.65513	-7.63	549
340^698	114.04012	30.58313	-5.94	3133
340^722	114.04012	30.60473	-10.88	24
340^737	114.04012	30.61823	-9.52	202
340^764	114.04012	30.64253	-9.01	123
340^779	114.04012	30.65603	-11.38	8
341^712	114.04116	30.59573	-6.83	70
341^727	114.04116	30.60923	-12.45	49
341^754	114.04116	30.63353	-11.80	145
341^769	114.04116	30.64703	-10.60	26
341^781	114.04116	30.65783	-8.72	9
342^690	114.04220	30.57593	-5.57	828
342^702	114.04220	30.58673	-4.22	956
342^717	114.04220	30.60023	-8.31	71
342^744	114.04220	30.62453	-10.52	287
342^759	114.04220	30.63803	-12.96	168
342^771	114.04220	30.64883	-11.39	22
343^695	114.04324	30.58043	-6.11	485
343^707	114.04324	30.59123	-8.40	46
343^734	114.04324	30.61553	-11.17	50
343^749	114.04324	30.62903	-12.58	326
343^761	114.04324	30.63983	-12.87	102
343^776	114.04324	30.65333	-13.07	7
344^724	114.04428	30.60653	-10.75	20
344^739	114.04428	30.62003	-12.00	104
344^751	114.04428	30.63083	-11.39	385
344^766	114.04428	30.64433	-12.27	50
345^714	114.04532	30.59753	-4.55	328
345^729	114.04532	30.61103	-10.14	91
345^741	114.04532	30.62183	-13.88	183
345^756	114.04532	30.63533	-11.79	376
345^783	114.04532	30.65963	-10.17	9
346^692	114.04636	30.57773	-5.64	277
346^704	114.04636	30.58853	-7.14	85
346^719	114.04636	30.60203	-6.53	300
346^731	114.04636	30.61283	-12.65	76
346^746	114.04636	30.62633	-10.14	479
346^773	114.04636	30.65063	-9.56	8
347^697	114.04740	30.58223	-6.38	102
347^709	114.04740	30.59303	-6.72	267
347^721	114.04740	30.60383	-9.52	51
347^736	114.04740	30.61733	-11.89	90
347^763	114.04740	30.64163	-14.13	83
347^778	114.04740	30.65513	-11.45	10
348^711	114.04844	30.59483	-4.89	244
348^726	114.04844	30.60833	-10.70	38
348^753	114.04844	30.63263	-8.83	3783
348^768	114.04844	30.64613	-11.71	7
348^780	114.04844	30.65693	-11.45	21
349^701	114.04948	30.58583	-6.64	154
349^716	114.04948	30.59933	-4.22	766
349^743	114.04948	30.62363	-12.81	345
349^758	114.04948	30.63713	-10.78	666
349^770	114.04948	30.64793	-11.55	10
349^785	114.04948	30.66143	-8.71	26
350^691	114.05052	30.57683	-6.28	783
350^703	114.05052	30.58763	-6.68	69
350^718	114.05052	30.60113	-5.55	271
350^730	114.05052	30.61193	-11.96	91
350^745	114.05052	30.62543	-10.86	701
350^772	114.05052	30.64973	-11.73	11
351^696	114.05156	30.58133	-6.64	208
351^708	114.05156	30.59213	-8.59	40
351^720	114.05156	30.60293	-8.69	103
351^735	114.05156	30.61643	-11.24	460
351^762	114.05156	30.64073	-12.43	154
351^777	114.05156	30.65423	-11.85	46
352^710	114.05260	30.59393	-7.53	140
352^725	114.05260	30.60743	-11.33	51
352^752	114.05260	30.63173	-5.10	52862
352^767	114.05260	30.64523	-12.42	42
353^700	114.05364	30.58493	-7.12	200
353^715	114.05364	30.59843	-6.27	310
353^742	114.05364	30.62273	-9.95	1164
353^757	114.05364	30.63623	-10.54	1385
353^784	114.05364	30.66053	-9.76	17
354^693	114.05468	30.57863	-5.02	1336
354^705	114.05468	30.58943	-8.46	51
354^732	114.05468	30.61373	-10.64	814
354^747	114.05468	30.62723	-10.38	1658
354^774	114.05468	30.65153	-14.69	39
355^698	114.05572	30.58313	-5.88	220
355^722	114.05572	30.60473	-12.34	32
355^737	114.05572	30.61823	-9.43	3980
355^764	114.05572	30.64253	-14.47	98
355^779	114.05572	30.65603	-10.67	15
356^712	114.05676	30.59573	-11.32	22
356^727	114.05676	30.60923	-12.58	183
356^754	114.05676	30.63353	-9.49	2205
356^769	114.05676	30.64703	-11.91	22
356^781	114.05676	30.65783	-10.08	6
357^690	114.05780	30.57593	-5.52	1399
357^702	114.05780	30.58673	-6.36	180
357^717	114.05780	30.60023	-6.28	65
357^744	114.05780	30.62453	-10.01	2384
357^759	114.05780	30.63803	-10.11	415
357^771	114.05780	30.64883	-12.46	58
358^695	114.05884	30.58043	-6.02	1550
358^707	114.05884	30.59123	-7.14	97
358^734	114.05884	30.61553	-8.50	5125
358^749	114.05884	30.62903	-11.19	988
358^761	114.05884	30.63983	-10.12	225
358^776	114.05884	30.65333	-10.10	24
359^724	114.05988	30.60653	-8.51	144
359^739	114.05988	30.62003	-6.61	12989
359^751	114.05988	30.63083	-10.74	622
359^766	114.05988	30.64433	-9.64	29
360^711	114.06092	30.59483	-4.36	169
360^726	114.06092	30.60833	-10.12	306
360^753	114.06092	30.63263	-11.66	399
360^768	114.06092	30.64613	-14.80	20
360^780	114.06092	30.65693	-9.05	21
361^701	114.06196	30.58583	-5.32	1214
361^716	114.06196	30.59933	-5.41	150
361^743	114.06196	30.62363	-7.79	9320
361^758	114.06196	30.63713	-11.66	161
361^770	114.06196	30.64793	-11.85	26
361^785	114.06196	30.66143	-6.64	14
362^694	114.06300	30.57953	-6.03	378
362^706	114.06300	30.59033	-7.08	110
362^733	114.06300	30.61463	-7.87	8138
362^748	114.06300	30.62813	-10.68	971
362^760	114.06300	30.63893	-10.50	104
362^775	114.06300	30.65243	-10.04	13
363^699	114.06404	30.58403	-4.93	1241
363^723	114.06404	30.60563	-6.62	239
363^738	114.06404	30.61913	-6.26	17886
363^750	114.06404	30.62993	-11.17	533
363^765	114.06404	30.64343	-8.35	56
364^689	114.06508	30.57503	-6.88	310
364^713	114.06508	30.59663	-5.92	99
364^728	114.06508	30.61013	-9.66	961
364^740	114.06508	30.62093	-6.56	12629
364^755	114.06508	30.63443	-12.86	203
364^782	114.06508	30.65873	-7.29	7
365^691	114.06612	30.57683	-6.79	152
365^703	114.06612	30.58763	-6.95	85
365^718	114.06612	30.60113	-6.29	102
365^730	114.06612	30.61193	-9.45	1362
365^745	114.06612	30.62543	-9.13	3542
365^772	114.06612	30.64973	-10.88	26
366^696	114.06716	30.58133	-6.23	112
366^708	114.06716	30.59213	-6.17	149
366^720	114.06716	30.60293	-8.15	75
366^735	114.06716	30.61643	-7.87	8011
366^762	114.06716	30.64073	-6.73	112
366^777	114.06716	30.65423	-8.23	11
367^710	114.06820	30.59393	-6.57	82
367^725	114.06820	30.60743	-10.19	207
367^752	114.06820	30.63173	-7.34	683
367^767	114.06820	30.64523	-10.55	77
368^700	114.06924	30.58493	-6.85	111
368^715	114.06924	30.59843	-5.07	94
368^742	114.06924	30.62273	-9.29	3884
368^757	114.06924	30.63623	-7.79	562
368^784	114.06924	30.66053	-6.22	106
369^693	114.07028	30.57863	-7.56	151
369^705	114.07028	30.58943	-4.60	161
369^732	114.07028	30.61373	-8.88	1634
369^747	114.07028	30.62723	-10.84	511
369^774	114.07028	30.65153	-8.40	26
370^695	114.07132	30.58043	-7.80	136
370^707	114.07132	30.59123	-5.85	210
370^734	114.07132	30.61553	-8.66	1555
370^749	114.07132	30.62903	-12.16	129
370^761	114.07132	30.63983	-8.87	103
370^776	114.07132	30.65333	-9.64	18
371^724	114.07236	30.60653	-9.25	130
371^739	114.07236	30.62003	-10.25	981
371^751	114.07236	30.63083	-10.95	50
371^766	114.07236	30.64433	-8.00	110
372^714	114.07340	30.59753	-4.69	105
372^729	114.07340	30.61103	-7.74	795
372^741	114.07340	30.62183	-11.05	690
372^756	114.07340	30.63533	-5.41	432
372^783	114.07340	30.65963	-6.77	284
373^692	114.07444	30.57773	-8.83	18
373^704	114.07444	30.58853	-3.70	154
373^719	114.07444	30.60203	-6.39	52
373^731	114.07444	30.61283	-6.36	929
373^746	114.07444	30.62633	-12.28	107
373^773	114.07444	30.65063	-9.46	13
374^697	114.07548	30.58223	-10.57	23
374^709	114.07548	30.59303	-6.77	45
374^721	114.07548	30.60383	-4.97	154
374^736	114.07548	30.61733	-11.38	313
374^763	114.07548	30.64163	-6.00	272
374^778	114.07548	30.65513	-7.77	13
375^711	114.07652	30.59483	-6.30	43
375^726	114.07652	30.60833	-8.32	210
375^753	114.07652	30.63263	-11.75	24
375^768	114.07652	30.64613	-10.66	74
375^780	114.07652	30.65693	-8.92	13
376^701	114.07756	30.58583	-9.31	18
376^716	114.07756	30.59933	-3.84	136
376^743	114.07756	30.62363	-11.79	66
376^758	114.07756	30.63713	-5.11	184
376^770	114.07756	30.64793	-9.81	21
376^785	114.07756	30.66143	-7.11	130
377^694	114.07860	30.57953	-10.40	21
377^706	114.07860	30.59033	-4.02	91
377^733	114.07860	30.61463	-6.40	167
377^748	114.07860	30.62813	-10.71	34
377^760	114.07860	30.63893	-5.63	638
377^775	114.07860	30.65243	-8.34	16
378^699	114.07964	30.58403	-9.00	10
378^723	114.07964	30.60563	-7.81	62
378^738	114.07964	30.61913	-11.45	50
378^750	114.07964	30.62993	-12.33	21
378^765	114.07964	30.64343	-7.65	126
379^689	114.08068	30.57503	-10.53	20
379^713	114.08068	30.59663	-6.17	35
379^728	114.08068	30.61013	-6.52	855
379^740	114.08068	30.62093	-11.37	57
379^755	114.08068	30.63443	-11.17	9
379^782	114.08068	30.65873	-8.50	9
380^700	114.08172	30.58493	-11.13	20
380^715	114.08172	30.59843	-6.33	46
380^742	114.08172	30.62273	-10.66	29
380^757	114.08172	30.63623	-7.56	8
380^784	114.08172	30.66053	-7.90	5
381^693	114.08276	30.57863	-9.33	43
381^705	114.08276	30.58943	-6.96	57
381^732	114.08276	30.61373	-9.12	102
381^747	114.08276	30.62723	-11.19	21
381^774	114.08276	30.65153	-12.08	24
382^698	114.08380	30.58313	-11.23	30
382^722	114.08380	30.60473	-5.20	186
382^737	114.08380	30.61823	-6.03	126
382^764	114.08380	30.64253	-8.00	306
382^779	114.08380	30.65603	-9.94	16
383^712	114.08484	30.59573	-4.96	112
383^727	114.08484	30.60923	-7.21	853
383^754	114.08484	30.63353	-5.18	42
383^769	114.08484	30.64703	-11.08	44
383^781	114.08484	30.65783	-10.20	10
384^690	114.08588	30.57593	-10.48	60
384^702	114.08588	30.58673	-12.13	23
384^717	114.08588	30.60023	-5.66	114
384^744	114.08588	30.62453	-8.90	48
384^759	114.08588	30.63803	-5.20	274
384^771	114.08588	30.64883	-11.55	21
385^695	114.08692	30.58043	-8.85	23
385^707	114.08692	30.59123	-10.00	21
385^734	114.08692	30.61553	-10.28	182
385^749	114.08692	30.62903	-7.14	66
385^761	114.08692	30.63983	-6.18	603
385^776	114.08692	30.65333	-10.92	18
386^724	114.08796	30.60653	-9.23	196
386^739	114.08796	30.62003	-7.34	208
386^751	114.08796	30.63083	-5.31	190
386^766	114.08796	30.64433	-8.72	23
387^714	114.08900	30.59753	-6.09	64
387^729	114.08900	30.61103	-5.89	1718
387^741	114.08900	30.62183	-7.17	180
387^756	114.08900	30.63533	-6.49	42
387^783	114.08900	30.65963	-10.09	17
388^692	114.09004	30.57773	-8.40	24
388^704	114.09004	30.58853	-10.89	59
388^719	114.09004	30.60203	-10.57	69
388^731	114.09004	30.61283	-6.08	830
388^746	114.09004	30.62633	-6.91	176
388^773	114.09004	30.65063	-8.30	20
389^697	114.09108	30.58223	-9.73	122
389^709	114.09108	30.59303	-10.48	31
389^721	114.09108	30.60383	-10.07	78
389^736	114.09108	30.61733	-11.13	117
389^763	114.09108	30.64163	-8.69	190
389^778	114.09108	30.65513	-10.02	43
390^699	114.09212	30.58403	-9.12	111
390^723	114.09212	30.60563	-8.43	131
390^738	114.09212	30.61913	-10.65	149
390^750	114.09212	30.62993	-10.94	35
390^765	114.09212	30.64343	-8.43	42
391^689	114.09316	30.57503	-10.26	33
391^713	114.09316	30.59663	-7.97	36
391^728	114.09316	30.61013	-6.31	1965
391^740	114.09316	30.62093	-8.87	464
391^755	114.09316	30.63443	-8.01	59
391^782	114.09316	30.65873	-13.28	40
392^691	114.09420	30.57683	-12.04	36
392^703	114.09420	30.58763	-7.22	343
392^718	114.09420	30.60113	-11.90	41
392^730	114.09420	30.61193	-6.89	2151
392^745	114.09420	30.62543	-7.36	1141
392^772	114.09420	30.64973	-5.50	30
393^696	114.09524	30.58133	-9.68	108
393^708	114.09524	30.59213	-8.21	57
